,pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,expression,concentrated_weight,high_turnover,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover,matches_competition,matches_themes
16,62227,20000000,1510,1387,0.0813,0.0006,0.0887,1.5e-05,0.0,0.02,2012-01-22,xxKLqbl,"ts_skewness(vec_avg(mws50_ens),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
17,-106763,20000000,1391,1507,0.1068,-0.0011,0.98,-2e-05,-0.0,-0.0,2012-01-22,k3xwdJk,"ts_skewness(vec_avg(mws50_ens_elapsed),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
18,-35724,20000000,1265,1653,0.0593,-0.0004,0.1113,-1.2e-05,-0.0,-0.01,2012-01-22,eOlYkjz,"ts_skewness(vec_avg(mws50_category),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
19,85174,20000000,1487,1411,0.0807,0.0009,0.0819,2.1e-05,0.0,0.03,2012-01-22,7wk5Wn5,"ts_skewness(vec_avg(mws50_g_ens),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
20,-198220,20000000,1398,1524,0.085,-0.002,0.0873,-4.7e-05,-0.01,-0.08,2012-01-22,k3xw7oK,"ts_skewness(vec_avg(mws50_qmb),120)",PASS,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
21,-263564,20000000,1347,1574,0.062,-0.0026,0.1719,-8.5e-05,-0.01,-0.07,2012-01-22,oK1bpLJ,"ts_skewness(vec_avg(mws50_qep),120)",PASS,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
22,-198654,20000000,1333,1586,0.0594,-0.002,0.1228,-6.7e-05,-0.01,-0.07,2012-01-22,adr0Ybx,"ts_skewness(vec_avg(mws50_qcm),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
23,-1262056,20000000,1297,1622,0.0937,-0.0126,0.8161,-0.00027,-0.03,-0.08,2012-01-22,Qa1xJPw,"ts_skewness(vec_avg(mws50_g_ens_key),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
24,-418222,20000000,1393,1530,0.0674,-0.0042,0.1179,-0.000124,-0.03,-0.16,2012-01-22,PpJRWdx,"ts_skewness(vec_avg(mws50_nip),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
25,-727937,20000000,1262,1656,0.0627,-0.0073,0.1813,-0.000232,-0.06,-0.25,2012-01-22,ro1q3p1,"ts_skewness(vec_avg(mws50_group),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
26,-781542,20000000,1256,1662,0.061,-0.0078,0.1289,-0.000256,-0.07,-0.27,2012-01-22,p6q2rmb,"ts_skewness(vec_avg(mws50_type),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
27,-887145,20000000,1427,1495,0.0563,-0.0089,0.1496,-0.000316,-0.07,-0.28,2012-01-22,JpVAwMm,"ts_skewness(vec_avg(mws50_news_type),120)",PASS,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
28,-863026,20000000,1282,1625,0.0631,-0.0086,0.1684,-0.000274,-0.09,-0.34,2012-01-22,07bVlP6,"ts_skewness(vec_avg(mws50_sub_type),120)",PASS,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
29,-970042,20000000,1470,1453,0.0796,-0.0097,0.1464,-0.000244,-0.09,-0.32,2012-01-22,5wZm0nJ,"ts_skewness(vec_avg(mws50_time),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
30,-1365934,20000000,1298,1619,0.0572,-0.0137,0.2321,-0.000478,-0.11,-0.32,2012-01-22,ZpR836n,"ts_skewness(vec_avg(mws50_topic),120)",PASS,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
31,-3068609,20000000,1594,1311,0.0651,-0.0307,0.3547,-0.000943,-0.15,-0.3,2012-01-22,Vpvr1A0,"ts_skewness(vec_avg(mws50_aes),120)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
32,-1485222,20000000,1383,1538,0.062,-0.0149,0.1936,-0.000479,-0.17,-0.48,2012-01-22,8zm05wa,"ts_skewness(vec_avg(mws50_ber),120)",PASS,PASS,FAIL,FAIL,FAIL,PASS,WARNING,WARNING
33,-6904649,20000000,1291,1627,0.0899,-0.0691,0.9946,-0.001537,-0.27,-0.36,2012-01-22,EwZj1l1,"ts_skewness(vec_avg(mws50_ens_key),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
34,-24402244,20000000,18,18,0.0686,-0.3213,3.8931,-0.009366,-0.71,-0.44,2012-01-22,wR8dqb1,"ts_skewness(vec_avg(mws50_country_code),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
35,-7716498,20000000,1419,1348,0.0977,-0.2057,0.783,-0.004212,-1.21,-0.94,2012-01-22,JpVAwZ2,"ts_skewness(vec_avg(mws50_position_name),120)",FAIL,PASS,FAIL,FAIL,PASS,PASS,WARNING,WARNING
36,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,2012-01-22,PpJRWQE,"ts_skewness(vec_avg(mws50_maturity),120)",FAIL,PASS,ERROR,FAIL,ERROR,FAIL,WARNING,WARNING
